Entity,Year,"Country code","Health Expenditure per capita (WDI)","Life Expectancy (at birth) World Bank data"
Bahamas,1962,BHS,,63.40802439
Bahamas,1963,BHS,,63.73704878
Bahamas,1964,BHS,,64.05909756
Bahamas,1965,BHS,,64.37468293
Bahamas,1966,BHS,,64.68378049
Bahamas,1967,BHS,,64.98739024
Bahamas,1968,BHS,,65.28502439
Bahamas,1969,BHS,,65.57668293
Bahamas,1970,BHS,,65.86385366
Bahamas,1971,BHS,,66.14556098
Bahamas,1972,BHS,,66.42226829
Bahamas,1973,BHS,,66.693
Bahamas,1974,BHS,,66.9587561
Bahamas,1975,BHS,,67.22002439
Bahamas,1976,BHS,,67.47631707
Bahamas,1977,BHS,,67.72812195
Bahamas,1978,BHS,,67.97495122
Bahamas,1979,BHS,,68.21878049
Bahamas,1980,BHS,,68.45860976
Bahamas,1981,BHS,,68.69541463
Bahamas,1982,BHS,,68.92968293
Bahamas,1983,BHS,,69.16046341
Bahamas,1984,BHS,,69.3872439
Bahamas,1985,BHS,,69.61060976
Bahamas,1986,BHS,,69.82909756
Bahamas,1987,BHS,,70.04278049
Bahamas,1988,BHS,,70.24965854
Bahamas,1989,BHS,,70.44778049
Bahamas,1990,BHS,,70.63065854
Bahamas,1991,BHS,,70.79180488
Bahamas,1992,BHS,,70.92963415
Bahamas,1993,BHS,,71.04814634
Bahamas,1994,BHS,,71.15480488
Bahamas,1995,BHS,1103.656302,71.26256098
Bahamas,1996,BHS,1157.724789,71.39043902
Bahamas,1997,BHS,959.9191201,71.54987805
Bahamas,1998,BHS,1011.25534,71.74787805
Bahamas,1999,BHS,1012.260081,71.98436585
Bahamas,2000,BHS,1064.199571,72.25429268
Bahamas,2001,BHS,1085.075604,72.54509756
Bahamas,2002,BHS,1126.966068,72.84126829
Bahamas,2003,BHS,1189.380082,73.12729268
Bahamas,2004,BHS,1299.704909,73.39465854
Bahamas,2005,BHS,1340.654893,73.63887805
Bahamas,2006,BHS,1613.088686,73.85895122
Bahamas,2007,BHS,1687.11716,74.05946341
Bahamas,2008,BHS,1695.016054,74.24743902
Bahamas,2009,BHS,1639.550022,74.42390244
Bahamas,2010,BHS,1642.661244,74.59239024
Bahamas,2011,BHS,1738.940438,74.75490244
Bahamas,2012,BHS,1703.273436,74.91446341
Bahamas,2013,BHS,1688.205031,75.07256098
Bahrain,1960,BHR,,52.08936585
Bahrain,1961,BHR,,53.4585122
Bahrain,1962,BHR,,54.81826829
Bahrain,1963,BHR,,56.14658537
Bahrain,1964,BHR,,57.42587805
Bahrain,1965,BHR,,58.64007317
Bahrain,1966,BHR,,59.78312195
Bahrain,1967,BHR,,60.858
Bahrain,1968,BHR,,61.86973171
Bahrain,1969,BHR,,62.81729268
Bahrain,1970,BHR,,63.69919512
Bahrain,1971,BHR,,64.5174878
Bahrain,1972,BHR,,65.27770732
Bahrain,1973,BHR,,65.98641463
Bahrain,1974,BHR,,66.64660976
Bahrain,1975,BHR,,67.26382927
Bahrain,1976,BHR,,67.83956098
Bahrain,1977,BHR,,68.37778049
Bahrain,1978,BHR,,68.87897561
Bahrain,1979,BHR,,69.34560976
Bahrain,1980,BHR,,69.77865854
Bahrain,1981,BHR,,70.17658537
Bahrain,1982,BHR,,70.53736585
Bahrain,1983,BHR,,70.864
Bahrain,1984,BHR,,71.16
Bahrain,1985,BHR,,71.42787805
Bahrain,1986,BHR,,71.67168293
Bahrain,1987,BHR,,71.89595122
Bahrain,1988,BHR,,72.10570732
Bahrain,1989,BHR,,72.30797561
Bahrain,1990,BHR,,72.5072439
Bahrain,1991,BHR,,72.7095122
Bahrain,1992,BHR,,72.91473171
Bahrain,1993,BHR,,73.12390244
Bahrain,1994,BHR,,73.3375122
Bahrain,1995,BHR,1529.017515,73.55507317
Bahrain,1996,BHR,1540.369827,73.77304878
Bahrain,1997,BHR,1687.699768,73.987
Bahrain,1998,BHR,1658.952277,74.19541463
Bahrain,1999,BHR,1660.760283,74.39582927
Bahrain,2000,BHR,1254.752579,74.5892439
Bahrain,2001,BHR,1360.69792,74.77670732
Bahrain,2002,BHR,1395.436516,74.96021951
Bahrain,2003,BHR,1380.587682,75.1407561
Bahrain,2004,BHR,1285.165013,75.31880488
Bahrain,2005,BHR,1238.739552,75.49231707
Bahrain,2006,BHR,1225.839783,75.66073171
Bahrain,2007,BHR,1255.213876,75.823
Bahrain,2008,BHR,1289.182201,75.97660976
Bahrain,2009,BHR,1497.074993,76.12404878
Bahrain,2010,BHR,1446.658301,76.26485366
Bahrain,2011,BHR,1365.961902,76.40204878
Bahrain,2012,BHR,1651.022609,76.53619512
Bahrain,2013,BHR,1900.212576,76.66987805
Bangladesh,1960,BGD,,47.02456098
Bangladesh,1961,BGD,,47.60890244
Bangladesh,1962,BGD,,48.20156098
Bangladesh,1963,BGD,,48.77631707
Bangladesh,1964,BGD,,49.29304878
Bangladesh,1965,BGD,,49.6497561
Bangladesh,1966,BGD,,49.73304878
Bangladesh,1967,BGD,,49.50963415
Bangladesh,1968,BGD,,49.01021951
Bangladesh,1969,BGD,,48.31085366
Bangladesh,1970,BGD,,47.5845122
Bangladesh,1971,BGD,,47.05068293
Bangladesh,1972,BGD,,46.8792439
Bangladesh,1973,BGD,,47.16617073
Bangladesh,1974,BGD,,47.91995122
Bangladesh,1975,BGD,,49.06163415
Bangladesh,1976,BGD,,50.4342439
Bangladesh,1977,BGD,,51.82485366
Bangladesh,1978,BGD,,53.067
Bangladesh,1979,BGD,,54.08868293
Bangladesh,1980,BGD,,54.86892683
Bangladesh,1981,BGD,,55.44319512
Bangladesh,1982,BGD,,55.9184878
Bangladesh,1983,BGD,,56.38121951
Bangladesh,1984,BGD,,56.85841463
Bangladesh,1985,BGD,,57.36304878
Bangladesh,1986,BGD,,57.89512195
Bangladesh,1987,BGD,,58.43317073
Bangladesh,1988,BGD,,58.96314634
Bangladesh,1989,BGD,,59.48758537
Bangladesh,1990,BGD,,60.0084878
Bangladesh,1991,BGD,,60.53182927
Bangladesh,1992,BGD,,61.06214634
Bangladesh,1993,BGD,,61.60041463
Bangladesh,1994,BGD,,62.14517073
Bangladesh,1995,BGD,30.49253078,62.69387805
Bangladesh,1996,BGD,31.27125802,63.24207317
Bangladesh,1997,BGD,24.34702999,63.7837561
Bangladesh,1998,BGD,25.2588765,64.31343902
Bangladesh,1999,BGD,26.56159345,64.82658537
Bangladesh,2000,BGD,28.93580514,65.31973171
Bangladesh,2001,BGD,32.97609586,65.79034146
Bangladesh,2002,BGD,36.13214493,66.23990244
Bangladesh,2003,BGD,37.23605943,66.67092683
Bangladesh,2004,BGD,41.47195237,67.08597561
Bangladesh,2005,BGD,45.84254772,67.48956098
Bangladesh,2006,BGD,52.362561,67.88726829
Bangladesh,2007,BGD,56.80959031,68.28314634
Bangladesh,2008,BGD,61.27568695,68.68070732
Bangladesh,2009,BGD,65.76564915,69.08192683
Bangladesh,2010,BGD,73.66601173,69.48580488
Bangladesh,2011,BGD,81.68776929,69.89180488
Bangladesh,2012,BGD,85.16158161,70.29485366
Bangladesh,2013,BGD,95.3267369,70.69339024
Barbados,1960,BRB,,60.76660976
Barbados,1961,BRB,,61.22963415
Barbados,1962,BRB,,61.68163415
Barbados,1963,BRB,,62.12260976
Barbados,1964,BRB,,62.55309756
Barbados,1965,BRB,,62.97307317
Barbados,1966,BRB,,63.38253659
Barbados,1967,BRB,,63.7825122
Barbados,1968,BRB,,64.1724878
Barbados,1969,BRB,,64.55446341
Barbados,1970,BRB,,64.92743902
Barbados,1971,BRB,,65.29141463
Barbados,1972,BRB,,65.64787805
Barbados,1973,BRB,,65.99585366
Barbados,1974,BRB,,66.33731707
Barbados,1975,BRB,,66.67026829
Barbados,1976,BRB,,66.99621951
Barbados,1977,BRB,,67.31414634
Barbados,1978,BRB,,67.62507317
Barbados,1979,BRB,,67.92897561
Barbados,1980,BRB,,68.22587805
Barbados,1981,BRB,,68.51629268
Barbados,1982,BRB,,68.80070732
Barbados,1983,BRB,,69.07960976
Barbados,1984,BRB,,69.35202439
Barbados,1985,BRB,,69.61895122
Barbados,1986,BRB,,69.88136585
Barbados,1987,BRB,,70.13780488
Barbados,1988,BRB,,70.38870732
Barbados,1989,BRB,,70.63412195
Barbados,1990,BRB,,70.87453659
Barbados,1991,BRB,,71.10943902
Barbados,1992,BRB,,71.33934146
Barbados,1993,BRB,,71.5642439
Barbados,1994,BRB,,71.78514634
Barbados,1995,BRB,639.0565043,72.00104878
Barbados,1996,BRB,651.1893921,72.21243902
Barbados,1997,BRB,668.6126502,72.41982927
Barbados,1998,BRB,668.327573,72.62373171
Barbados,1999,BRB,695.3148047,72.82360976
Barbados,2000,BRB,791.9408818,73.0194878
Barbados,2001,BRB,829.7464258,73.21287805
Barbados,2002,BRB,934.3231081,73.4017561
Barbados,2003,BRB,924.1157344,73.58765854
Barbados,2004,BRB,1207.4624,73.77004878
Barbados,2005,BRB,1047.910691,73.94895122
Barbados,2006,BRB,1353.585212,74.12482927
Barbados,2007,BRB,1521.11527,74.29721951
Barbados,2008,BRB,1531.553474,74.46758537
Barbados,2009,BRB,1433.49457,74.63543902
Barbados,2010,BRB,1481.900444,74.80178049
Barbados,2011,BRB,1558.911626,74.96714634
Barbados,2012,BRB,1406.669442,75.13202439
Barbados,2013,BRB,1060.226838,75.29641463
Belarus,1960,BLR,,67.70809756
Belarus,1961,BLR,,68.21265854
Belarus,1962,BLR,,68.63582927
Belarus,1963,BLR,,68.99207317
Belarus,1964,BLR,,69.28992683
Belarus,1965,BLR,,69.53741463
Belarus,1966,BLR,,69.73460976
Belarus,1967,BLR,,69.88165854
Belarus,1968,BLR,,69.98263415
Belarus,1969,BLR,,70.04514634
Belarus,1970,BLR,,70.0792439
Belarus,1971,BLR,,70.093
Belarus,1972,BLR,,70.09241463
Belarus,1973,BLR,,70.08243902
Belarus,1974,BLR,,70.06807317
Belarus,1975,BLR,,70.04826829
Belarus,1976,BLR,,70.01590244
Belarus,1977,BLR,,69.96741463
Belarus,1978,BLR,,69.90631707
Belarus,1979,BLR,,69.84163415
Belarus,1980,BLR,,69.80202439
Belarus,1981,BLR,,69.81917073
Belarus,1982,BLR,,69.90821951
Belarus,1983,BLR,,70.06465854
Belarus,1984,BLR,,70.27192683
Belarus,1985,BLR,,70.99268293
Belarus,1986,BLR,,71.5495122
Belarus,1987,BLR,,70.9902439
Belarus,1988,BLR,,71.34146341
Belarus,1989,BLR,,71.58780488
Belarus,1990,BLR,,70.83658537
Belarus,1991,BLR,,70.37804878
Belarus,1992,BLR,,70.02195122
Belarus,1993,BLR,,68.97073171
Belarus,1994,BLR,,68.76829268
Belarus,1995,BLR,259.7177481,68.46097561
Belarus,1996,BLR,252.323578,68.61219512
Belarus,1997,BLR,303.3278537,68.46097561
Belarus,1998,BLR,301.5009848,68.40731707
Belarus,1999,BLR,328.6774181,67.90731707
Belarus,2000,BLR,355.537847,68.91219512
Belarus,2001,BLR,414.2309159,68.50731707
Belarus,2002,BLR,434.4513633,68.05609756
Belarus,2003,BLR,486.4750876,68.55365854
Belarus,2004,BLR,560.4997338,68.95609756
Belarus,2005,BLR,665.6680439,68.85121951
Belarus,2006,BLR,697.703188,69.40487805
Belarus,2007,BLR,793.4329007,70.20341463
Belarus,2008,BLR,826.7056264,70.45609756
Belarus,2009,BLR,856.1750651,70.40731707
Belarus,2010,BLR,855.2876407,70.40487805
Belarus,2011,BLR,819.4501771,70.55365854
Belarus,2012,BLR,866.9355092,71.96585366
Belarus,2013,BLR,1081.387055,72.47073171
Belgium,1960,BEL,,69.70195122
Belgium,1961,BEL,,70.52097561
Belgium,1962,BEL,,70.2195122
Belgium,1963,BEL,,70.05146341
Belgium,1964,BEL,,70.75512195
Belgium,1965,BEL,,70.62536585
Belgium,1966,BEL,,70.70634146
Belgium,1967,BEL,,71.01292683
Belgium,1968,BEL,,70.69317073
Belgium,1969,BEL,,70.76487805
Belgium,1970,BEL,,70.97195122
Belgium,1971,BEL,,71.0604878
Belgium,1972,BEL,,71.40512195
Belgium,1973,BEL,,71.63536585
Belgium,1974,BEL,,71.98585366
Belgium,1975,BEL,,71.97121951
Belgium,1976,BEL,,72.1197561
Belgium,1977,BEL,,72.77390244
Belgium,1978,BEL,,72.69804878
Belgium,1979,BEL,,73.19365854
Belgium,1980,BEL,,73.20707317
Belgium,1981,BEL,,73.62170732
Belgium,1982,BEL,,73.88804878
Belgium,1983,BEL,,73.86902439
Belgium,1984,BEL,,74.40487805
Belgium,1985,BEL,,74.5202439
Belgium,1986,BEL,,74.73170732
Belgium,1987,BEL,,75.36585366
Belgium,1988,BEL,,75.56585366
Belgium,1989,BEL,,75.63268293
Belgium,1990,BEL,,76.05195122
Belgium,1991,BEL,,76.19219512
Belgium,1992,BEL,,76.35121951
Belgium,1993,BEL,,76.34536585
Belgium,1994,BEL,,76.69170732
Belgium,1995,BEL,1710.301329,76.84073171
Belgium,1996,BEL,1807.92944,77.18731707
Belgium,1997,BEL,1854.182906,77.37073171
Belgium,1998,BEL,1925.038938,77.47317073
Belgium,1999,BEL,2050.608678,77.6195122
Belgium,2000,BEL,2250.682643,77.72195122
Belgium,2001,BEL,2372.340939,77.97317073
Belgium,2002,BEL,2548.320997,78.07560976
Belgium,2003,BEL,2929.253429,78.12926829
Belgium,2004,BEL,3022.378262,78.87804878
Belgium,2005,BEL,3115.365222,78.9804878
Belgium,2006,BEL,3294.72188,79.3804878
Belgium,2007,BEL,3440.210901,79.78292683
Belgium,2008,BEL,3696.480103,79.6804878
Belgium,2009,BEL,3947.956591,79.98292683
Belgium,2010,BEL,4057.763964,80.23414634
Belgium,2011,BEL,4245.58652,80.58536585
Belgium,2012,BEL,4345.446147,80.38536585
Belgium,2013,BEL,4526.081135,80.38536585
Belize,1960,BLZ,,59.96136585
Belize,1961,BLZ,,60.51278049
Belize,1962,BLZ,,61.07434146
Belize,1963,BLZ,,61.64604878
Belize,1964,BLZ,,62.22482927
Belize,1965,BLZ,,62.80612195
Belize,1966,BLZ,,63.38534146
Belize,1967,BLZ,,63.95439024
Belize,1968,BLZ,,64.50770732
Belize,1969,BLZ,,65.03919512
Belize,1970,BLZ,,65.54626829
Belize,1971,BLZ,,66.02631707
Belize,1972,BLZ,,66.48090244
Belize,1973,BLZ,,66.91209756
Belize,1974,BLZ,,67.324
Belize,1975,BLZ,,67.7187561
Belize,1976,BLZ,,68.10209756
Belize,1977,BLZ,,68.47814634
Belize,1978,BLZ,,68.84702439
Belize,1979,BLZ,,69.2087561
Belize,1980,BLZ,,69.56636585
Belize,1981,BLZ,,69.9197561
Belize,1982,BLZ,,70.26426829
Belize,1983,BLZ,,70.58926829
Belize,1984,BLZ,,70.88317073
Belize,1985,BLZ,,71.12692683
Belize,1986,BLZ,,71.29853659
Belize,1987,BLZ,,71.38802439
Belize,1988,BLZ,,71.39436585
Belize,1989,BLZ,,71.323
Belize,1990,BLZ,,71.1812439
Belize,1991,BLZ,,70.98195122
Belize,1992,BLZ,,70.75004878
Belize,1993,BLZ,,70.51660976
Belize,1994,BLZ,,70.3047561
Belize,1995,BLZ,191.8236061,70.14468293
Belize,1996,BLZ,165.1123343,70.06214634
Belize,1997,BLZ,182.4766606,70.06192683
Belize,1998,BLZ,179.8699423,70.14378049
Belize,1999,BLZ,186.0986158,70.30639024
Belize,2000,BLZ,226.7114594,70.53904878
Belize,2001,BLZ,268.3372323,70.82443902
Belize,2002,BLZ,271.3035869,71.13695122
Belize,2003,BLZ,305.1766142,71.45339024
Belize,2004,BLZ,309.9238462,71.7594878
Belize,2005,BLZ,325.4370254,72.04631707
Belize,2006,BLZ,338.3020298,72.31236585
Belize,2007,BLZ,370.6058175,72.56373171
Belize,2008,BLZ,409.2274874,72.80770732
Belize,2009,BLZ,459.0513539,73.0432439
Belize,2010,BLZ,474.3999544,73.2704878
Belize,2011,BLZ,458.3958922,73.48780488
Belize,2012,BLZ,458.0403918,73.69914634
Belize,2013,BLZ,458.241714,73.90487805
Benin,1960,BEN,,37.27826829
Benin,1961,BEN,,37.73119512
Benin,1962,BEN,,38.18941463
Benin,1963,BEN,,38.65734146
Benin,1964,BEN,,39.13685366
Benin,1965,BEN,,39.63273171
Benin,1966,BEN,,40.1482439
Benin,1967,BEN,,40.68082927
Benin,1968,BEN,,41.22812195
Benin,1969,BEN,,41.7857561
Benin,1970,BEN,,42.35
Benin,1971,BEN,,42.91673171
Benin,1972,BEN,,43.47980488
Benin,1973,BEN,,44.0334878
Benin,1974,BEN,,44.5724878
Benin,1975,BEN,,45.08690244
Benin,1976,BEN,,45.56514634
Benin,1977,BEN,,46.01004878
Benin,1978,BEN,,46.42792683
Benin,1979,BEN,,46.82926829
Benin,1980,BEN,,47.23458537
Benin,1981,BEN,,47.66892683
Benin,1982,BEN,,48.15034146
Benin,1983,BEN,,48.68831707
Benin,1984,BEN,,49.28278049
Benin,1985,BEN,,49.93468293
Benin,1986,BEN,,50.63846341
Benin,1987,BEN,,51.36902439
Benin,1988,BEN,,52.09673171
Benin,1989,BEN,,52.79346341
Benin,1990,BEN,,53.42
Benin,1991,BEN,,53.93570732
Benin,1992,BEN,,54.32702439
Benin,1993,BEN,,54.59497561
Benin,1994,BEN,,54.75007317
Benin,1995,BEN,47.87316445,54.81595122
Benin,1996,BEN,48.17036728,54.83180488
Benin,1997,BEN,47.28530762,54.84231707
Benin,1998,BEN,49.11352555,54.89014634
Benin,1999,BEN,53.30281735,54.99878049
Benin,2000,BEN,52.44686151,55.1882439
Benin,2001,BEN,59.63697355,55.4664878
Benin,2002,BEN,55.80277402,55.81431707
Benin,2003,BEN,61.95859585,56.20807317
Benin,2004,BEN,62.56901708,56.63317073
Benin,2005,BEN,66.74388262,57.06697561
Benin,2006,BEN,69.41087432,57.48687805
Benin,2007,BEN,69.24709274,57.87387805
Benin,2008,BEN,66.33561888,58.216
Benin,2009,BEN,70.22770588,58.5067561
Benin,2010,BEN,75.13249544,58.74668293
Benin,2011,BEN,80.90074483,58.94490244
Benin,2012,BEN,85.21273325,59.1194878
Benin,2013,BEN,81.66319916,59.28756098
Bermuda,1965,BMU,,68.89780488
Bermuda,1970,BMU,,70.29
Bermuda,1980,BMU,,72.30463415
Bermuda,1991,BMU,,74.0295122
Bermuda,2000,BMU,,77.88536585
Bermuda,2001,BMU,,77.88536585
Bermuda,2002,BMU,,78.08780488
Bermuda,2003,BMU,,78.33414634
Bermuda,2004,BMU,,78.48536585
Bermuda,2005,BMU,,78.68536585
Bermuda,2006,BMU,,78.88780488
Bermuda,2007,BMU,,78.93414634
Bermuda,2008,BMU,,79.23658537
Bermuda,2009,BMU,,79.38843902
Bermuda,2010,BMU,,79.28853659
Bermuda,2011,BMU,,81.15268293
Bermuda,2012,BMU,,81.67780488
Bermuda,2013,BMU,,80.57243902
Bhutan,1960,BTN,,32.35936585
Bhutan,1961,BTN,,32.73102439
Bhutan,1962,BTN,,33.09414634
Bhutan,1963,BTN,,33.45221951
Bhutan,1964,BTN,,33.8157561
Bhutan,1965,BTN,,34.20073171
Bhutan,1966,BTN,,34.62665854
Bhutan,1967,BTN,,35.10702439
Bhutan,1968,BTN,,35.65134146
Bhutan,1969,BTN,,36.26309756
Bhutan,1970,BTN,,36.94229268
Bhutan,1971,BTN,,37.68441463
Bhutan,1972,BTN,,38.4714878
Bhutan,1973,BTN,,39.2874878
Bhutan,1974,BTN,,40.11941463
Bhutan,1975,BTN,,40.95429268
Bhutan,1976,BTN,,41.78258537
Bhutan,1977,BTN,,42.60082927
Bhutan,1978,BTN,,43.406
Bhutan,1979,BTN,,44.19363415
Bhutan,1980,BTN,,44.96170732
Bhutan,1981,BTN,,45.71073171
Bhutan,1982,BTN,,46.4472439
Bhutan,1983,BTN,,47.17721951
Bhutan,1984,BTN,,47.90665854
Bhutan,1985,BTN,,48.63907317
Bhutan,1986,BTN,,49.38143902
Bhutan,1987,BTN,,50.1337561
Bhutan,1988,BTN,,50.8984878
Bhutan,1989,BTN,,51.67568293
Bhutan,1990,BTN,,52.46431707
Bhutan,1991,BTN,,53.26241463
Bhutan,1992,BTN,,54.0644878
Bhutan,1993,BTN,,54.86556098
Bhutan,1994,BTN,,55.66360976
Bhutan,1995,BTN,82.57104573,56.45465854
Bhutan,1996,BTN,141.6125442,57.23770732
Bhutan,1997,BTN,173.499733,58.0127561
Bhutan,1998,BTN,178.3270216,58.77929268
Bhutan,1999,BTN,181.8347964,59.53780488
Bhutan,2000,BTN,192.672659,60.29080488
Bhutan,2001,BTN,190.7532313,61.0447561
Bhutan,2002,BTN,265.3258218,61.80019512
Bhutan,2003,BTN,181.5202993,62.55412195
Bhutan,2004,BTN,167.3185416,63.3005122
Bhutan,2005,BTN,215.9808588,64.02641463
Bhutan,2006,BTN,231.9423019,64.71831707
Bhutan,2007,BTN,306.9648926,65.36573171
Bhutan,2008,BTN,344.4185279,65.96268293
Bhutan,2009,BTN,322.6101073,66.50768293
Bhutan,2010,BTN,332.2624152,67.00468293
Bhutan,2011,BTN,332.1471611,67.46073171
Bhutan,2012,BTN,263.7768918,67.88926829
Bhutan,2013,BTN,275.4997974,68.30231707
Bolivia,1960,BOL,,42.66812195
Bolivia,1961,BOL,,42.97687805
Bolivia,1962,BOL,,43.28914634
Bolivia,1963,BOL,,43.60341463
Bolivia,1964,BOL,,43.92117073
Bolivia,1965,BOL,,44.23641463
Bolivia,1966,BOL,,44.54312195
Bolivia,1967,BOL,,44.84078049
Bolivia,1968,BOL,,45.13641463
Bolivia,1969,BOL,,45.43956098
Bolivia,1970,BOL,,45.76626829
Bolivia,1971,BOL,,46.13563415
Bolivia,1972,BOL,,46.56017073
Bolivia,1973,BOL,,47.05041463
Bolivia,1974,BOL,,47.60787805
Bolivia,1975,BOL,,48.23297561
Bolivia,1976,BOL,,48.92019512
Bolivia,1977,BOL,,49.65292683
Bolivia,1978,BOL,,50.41363415
Bolivia,1979,BOL,,51.18980488
Bolivia,1980,BOL,,51.96843902
Bolivia,1981,BOL,,52.74312195
Bolivia,1982,BOL,,53.50836585
Bolivia,1983,BOL,,54.26021951
Bolivia,1984,BOL,,54.98965854
Bolivia,1985,BOL,,55.69212195
Bolivia,1986,BOL,,56.36504878
Bolivia,1987,BOL,,57.01036585
Bolivia,1988,BOL,,57.6295122
Bolivia,1989,BOL,,58.21943902
Bolivia,1990,BOL,,58.77858537
Bolivia,1991,BOL,,59.30241463
Bolivia,1992,BOL,,59.79297561
Bolivia,1993,BOL,,60.25178049
Bolivia,1994,BOL,,60.68290244
Bolivia,1995,BOL,132.8658936,61.09087805
Bolivia,1996,BOL,142.9779771,61.48029268
Bolivia,1997,BOL,142.6833649,61.85721951
Bolivia,1998,BOL,171.04249,62.22621951
Bolivia,1999,BOL,207.3039551,62.59182927
Bolivia,2000,BOL,208.7569399,62.95460976
Bolivia,2001,BOL,221.0432552,63.31553659
Bolivia,2002,BOL,233.2675355,63.67160976
Bolivia,2003,BOL,204.4642802,64.02026829
Bolivia,2004,BOL,205.7517152,64.3635122
Bolivia,2005,BOL,227.7214236,64.70078049
Bolivia,2006,BOL,207.8875177,65.03309756
Bolivia,2007,BOL,214.8057398,65.36190244
Bolivia,2008,BOL,240.1952864,65.68570732
Bolivia,2009,BOL,287.8238699,66.00546341
Bolivia,2010,BOL,283.1861083,66.31970732
Bolivia,2011,BOL,271.7695571,66.62692683
Bolivia,2012,BOL,332.0087635,66.92663415
Bolivia,2013,BOL,371.7611518,67.21736585
"Bosnia and Herzegovina",1960,BIH,,60.27621951
"Bosnia and Herzegovina",1961,BIH,,60.94158537
"Bosnia and Herzegovina",1962,BIH,,61.56797561
"Bosnia and Herzegovina",1963,BIH,,62.16234146
"Bosnia and Herzegovina",1964,BIH,,62.73368293
"Bosnia and Herzegovina",1965,BIH,,63.292
"Bosnia and Herzegovina",1966,BIH,,63.84485366
"Bosnia and Herzegovina",1967,BIH,,64.39729268
"Bosnia and Herzegovina",1968,BIH,,64.94985366
"Bosnia and Herzegovina",1969,BIH,,65.5044878
"Bosnia and Herzegovina",1970,BIH,,66.06163415
"Bosnia and Herzegovina",1971,BIH,,66.62121951
"Bosnia and Herzegovina",1972,BIH,,67.17514634
"Bosnia and Herzegovina",1973,BIH,,67.71339024
"Bosnia and Herzegovina",1974,BIH,,68.22692683
"Bosnia and Herzegovina",1975,BIH,,68.70026829
"Bosnia and Herzegovina",1976,BIH,,69.11690244
"Bosnia and Herzegovina",1977,BIH,,69.47292683
"Bosnia and Herzegovina",1978,BIH,,69.76795122
"Bosnia and Herzegovina",1979,BIH,,70.00758537
"Bosnia and Herzegovina",1980,BIH,,70.23295122
"Bosnia and Herzegovina",1981,BIH,,70.49885366
"Bosnia and Herzegovina",1982,BIH,,70.82329268
"Bosnia and Herzegovina",1983,BIH,,71.18973171
"Bosnia and Herzegovina",1984,BIH,,71.55273171
"Bosnia and Herzegovina",1985,BIH,,71.76053659
"Bosnia and Herzegovina",1986,BIH,,71.62378049
"Bosnia and Herzegovina",1987,BIH,,71.05958537
"Bosnia and Herzegovina",1988,BIH,,70.08173171
"Bosnia and Herzegovina",1989,BIH,,68.792
"Bosnia and Herzegovina",1990,BIH,,67.44639024
"Bosnia and Herzegovina",1991,BIH,,66.37626829
"Bosnia and Herzegovina",1992,BIH,,65.84321951
"Bosnia and Herzegovina",1993,BIH,,65.99378049
"Bosnia and Herzegovina",1994,BIH,,66.83346341
"Bosnia and Herzegovina",1995,BIH,123.7574979,68.22926829
"Bosnia and Herzegovina",1996,BIH,252.5047715,69.93512195
"Bosnia and Herzegovina",1997,BIH,278.0172258,71.62219512
"Bosnia and Herzegovina",1998,BIH,315.2951347,73.03295122
"Bosnia and Herzegovina",1999,BIH,368.2280767,74.05956098
"Bosnia and Herzegovina",2000,BIH,314.6752246,74.66917073
"Bosnia and Herzegovina",2001,BIH,337.0271743,74.92109756
"Bosnia and Herzegovina",2002,BIH,351.0936162,74.98714634
"Bosnia and Herzegovina",2003,BIH,422.7135436,75.0104878
"Bosnia and Herzegovina",2004,BIH,521.6012337,75.04107317
"Bosnia and Herzegovina",2005,BIH,538.3033932,75.11239024
"Bosnia and Herzegovina",2006,BIH,602.1152465,75.23095122
"Bosnia and Herzegovina",2007,BIH,666.2777212,75.3704878
"Bosnia and Herzegovina",2008,BIH,750.6898697,75.51097561
"Bosnia and Herzegovina",2009,BIH,837.4217555,75.65587805
"Bosnia and Herzegovina",2010,BIH,853.5569549,75.80668293
"Bosnia and Herzegovina",2011,BIH,915.1691885,75.96241463
"Bosnia and Herzegovina",2012,BIH,934.444592,76.12114634
"Bosnia and Herzegovina",2013,BIH,928.4479104,76.27990244
Botswana,1960,BWA,,50.5362439
Botswana,1961,BWA,,50.89314634
Botswana,1962,BWA,,51.23504878
Botswana,1963,BWA,,51.56795122
Botswana,1964,BWA,,51.89880488
Botswana,1965,BWA,,52.24458537
Botswana,1966,BWA,,52.62121951
Botswana,1967,BWA,,53.04170732
Botswana,1968,BWA,,53.5125122
Botswana,1969,BWA,,54.03514634
Botswana,1970,BWA,,54.60912195
